ProjectId;ProjectName;StationId;StationCode;StationName;SampleDate_dato;SampleDate_tid;Depth1;Depth2;Al_µg/l;Al/IL_µg/l;Al/L_µg/l;Al/R_µg/l;Alk_4.5_mmol/l;ANC_µEkv/L;As_µg/l;Au_µg/l;Ba_µg/l;Ca_mg/L;Cd_µg/l;Ce_µg/l;Cl_mg/L;Co_µg/l;Cr_µg/l;Cu_mg/l;DOC_mg/L C;Er_µg/l;Eu_µg/l;Farge_mg Pt/l;Fe_µg/l;Hg_ng/l;Ho_µg/l;K_mg/L;KOND20_µS/cm;Konduktivitet_mS/m;Mg_mg/L;Mn_µg/l;Mo_µg/l;Na_mg/L;NH4-N_µg/l;Ni_µg/L;NO3-N_µg/l;Pb_mg/l;PCB101_ng/l;PCB28_ng/l;Pd_µg/l;pH;PO4-P_µg/l;Pt_µg/l;S_µg/l;SiO2_mg/l;Sm_µg/l;SO4_mg/L;SO4_Old_mg/l;Sr_µg/l;TOC_mg/l;TOTN_µg/l;TOTP_µg/l;UV absorbans_Abs/cm;UV-Abs. 254nm_Abs/cm;UV-Abs. 365nm_Abs/cm;UV-Abs. 410nm_Abs/cm;Y_µg/l;Zn_mg/l
2898;FELTFO;37933;LAE03;Innløpsbekk øst;05.09.2005;00:00:00;0;0;NaN;190;17;207;< 0,01;59.561;NaN;NaN;NaN;0.91;NaN;NaN;0.59;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;< 0,02;NaN;1.69;0.13;NaN;NaN;0.72;8;NaN;< 1;NaN;NaN;NaN;NaN;4.67;NaN;NaN;NaN;NaN;NaN;0.56;NaN;NaN;17.2;260;5;NaN;NaN;NaN;NaN;NaN;NaN
2898;FELTFO;37933;LAE03;Innløpsbekk øst;12.09.2005;00:00:00;0;0;NaN;175;19;194;0.016;55.26;NaN;NaN;NaN;0.86;NaN;NaN;0.66;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0.02;NaN;1.57;0.13;NaN;NaN;0.76;9;NaN;23;NaN;NaN;NaN;NaN;4.77;NaN;NaN;NaN;NaN;NaN;0.56;NaN;NaN;14.9;255;5;NaN;NaN;NaN;NaN;NaN;NaN
2898;FELTFO;37933;LAE03;Innløpsbekk øst;17.09.2005;00:00:00;0;0;NaN;171;20;191;0.03;64.511;NaN;NaN;NaN;0.99;NaN;NaN;0.77;NaN;NaN;NaN;NaN;0.09;NaN;NaN;NaN;NaN;NaN;0.05;NaN;1.5;0.16;NaN;NaN;0.78;5;NaN;10;NaN;NaN;NaN;NaN;4.91;NaN;NaN;NaN;NaN;NaN;0.52;NaN;2.8;13.9;295;5;NaN;NaN;NaN;NaN;NaN;NaN
2898;FELTFO;37933;LAE03;Innløpsbekk øst;18.09.2005;00:00:00;0;0;NaN;180;10;190;0.024;69.274;NaN;NaN;NaN;0.99;NaN;NaN;0.67;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0.06;NaN;1.48;0.16;NaN;NaN;0.84;< 5;NaN;20;NaN;NaN;NaN;NaN;4.85;NaN;NaN;NaN;NaN;NaN;0.53;NaN;NaN;14.3;310;6;NaN;NaN;NaN;NaN;NaN;NaN
2898;FELTFO;37933;LAE03;Innløpsbekk øst;25.09.2005;00:00:00;0;0;NaN;171;13;184;0.03;70.851;NaN;NaN;NaN;1.02;NaN;NaN;0.64;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0.04;NaN;1.45;0.17;NaN;NaN;0.83;< 5;NaN;29;NaN;NaN;NaN;NaN;4.91;NaN;NaN;NaN;NaN;NaN;0.53;NaN;NaN;14;280;6;NaN;NaN;NaN;NaN;NaN;NaN
2898;FELTFO;37933;LAE03;Innløpsbekk øst;03.10.2005;00:00:00;0;0;NaN;156;40;196;< 0,01;63.959;NaN;NaN;NaN;1.13;NaN;NaN;0.94;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0.03;NaN;2.14;0.23;NaN;NaN;0.84;< 5;NaN;< 1;NaN;NaN;NaN;NaN;4.55;NaN;NaN;NaN;NaN;NaN;1.06;NaN;NaN;17.5;280;5;NaN;NaN;NaN;NaN;NaN;NaN
2898;FELTFO;37933;LAE03;Innløpsbekk øst;10.10.2005;00:00:00;0;0;NaN;161;34;195;0.014;59.972;NaN;NaN;NaN;1.06;NaN;NaN;0.87;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0.07;NaN;1.85;0.21;NaN;NaN;0.82;< 5;NaN;3;NaN;NaN;NaN;NaN;4.72;NaN;NaN;NaN;NaN;NaN;1.1;NaN;NaN;16.4;270;5;NaN;NaN;NaN;NaN;NaN;NaN
2898;FELTFO;37933;LAE03;Innløpsbekk øst;24.10.2005;00:00:00;0;0;NaN;118;49;167;0.014;60.425;NaN;NaN;NaN;1.03;NaN;NaN;0.67;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0.03;NaN;1.83;0.2;NaN;NaN;0.8;< 5;NaN;5;NaN;NaN;NaN;NaN;4.71;NaN;NaN;NaN;NaN;NaN;1.14;NaN;NaN;15.9;240;5;NaN;NaN;NaN;NaN;NaN;NaN
2898;FELTFO;37933;LAE03;Innløpsbekk øst;03.11.2005;00:00:00;0;0;NaN;138;-1;137;NaN;38.225;NaN;NaN;NaN;0.76;NaN;NaN;0.52;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0.03;NaN;2.34;0.17;NaN;NaN;0.68;< 5;NaN;3;NaN;NaN;NaN;NaN;4.44;NaN;NaN;NaN;NaN;NaN;1.4;NaN;NaN;15.8;280;6;NaN;NaN;NaN;NaN;NaN;NaN
2898;FELTFO;37933;LAE03;Innløpsbekk øst;06.11.2005;00:00:00;0;0;NaN;143;17;160;NaN;38.693;NaN;NaN;NaN;0.77;NaN;NaN;0.55;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0.03;NaN;1.93;0.16;NaN;NaN;0.7;< 5;NaN;< 1;NaN;NaN;NaN;NaN;4.54;NaN;NaN;NaN;NaN;NaN;1.37;NaN;NaN;13.8;210;5;NaN;NaN;NaN;NaN;NaN;NaN
2898;FELTFO;37933;LAE03;Innløpsbekk øst;07.11.2005;00:00:00;0;0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;3.8;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
2898;FELTFO;37933;LAE03;Innløpsbekk øst;20.11.2005;00:00:00;0;0;NaN;140;24;164;0.016;38.198;NaN;NaN;NaN;0.78;NaN;NaN;0.62;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0.02;NaN;1.68;0.16;NaN;NaN;0.77;6;NaN;3;NaN;NaN;NaN;NaN;4.73;NaN;NaN;NaN;NaN;NaN;1.45;NaN;NaN;11.2;195;4;NaN;NaN;NaN;NaN;NaN;NaN
2898;FELTFO;37933;LAE03;Innløpsbekk øst;04.12.2005;00:00:00;0;0;NaN;142;20;162;0.022;45.219;NaN;NaN;NaN;0.89;NaN;NaN;0.53;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0.02;NaN;1.53;0.16;NaN;NaN;0.76;4;NaN;11;NaN;NaN;NaN;NaN;4.84;NaN;NaN;NaN;NaN;NaN;1.45;NaN;NaN;10.6;190;4;NaN;NaN;NaN;NaN;NaN;NaN
2898;FELTFO;37933;LAE03;Innløpsbekk øst;19.12.2005;00:00:00;0;0;NaN;150;7;157;0.015;41.515;NaN;NaN;NaN;0.79;NaN;NaN;0.48;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0.02;NaN;1.64;0.16;NaN;NaN;0.76;4;NaN;4;NaN;NaN;NaN;NaN;4.74;NaN;NaN;NaN;NaN;NaN;1.48;NaN;NaN;12.1;190;4;NaN;NaN;NaN;NaN;NaN;NaN
2898;FELTFO;37933;LAE03;Innløpsbekk øst;30.05.2006;00:00:00;0;0;NaN;117;19;136;0.024;36.821;NaN;NaN;NaN;0.54;NaN;NaN;0.3;NaN;NaN;NaN;NaN;NaN;NaN;NaN;274;NaN;NaN;0.05;NaN;1.37;0.11;NaN;NaN;0.69;5;NaN;2;NaN;NaN;NaN;NaN;4.9;NaN;NaN;NaN;2.84534;NaN;1.05;NaN;NaN;11;230;4;NaN;NaN;NaN;NaN;NaN;NaN
2898;FELTFO;37933;LAE03;Innløpsbekk øst;15.06.2006;00:00:00;0;0;NaN;127;34;161;0.029;51.416;NaN;NaN;NaN;0.81;NaN;NaN;0.45;NaN;NaN;NaN;NaN;0.16;NaN;NaN;322;NaN;NaN;0.08;NaN;1.41;0.14;NaN;NaN;0.71;145;NaN;37;NaN;NaN;NaN;NaN;4.94;NaN;NaN;NaN;4.3215;NaN;0.87;NaN;NaN;11.9;370;32;NaN;NaN;NaN;NaN;NaN;NaN
2898;FELTFO;37933;LAE03;Innløpsbekk øst;25.06.2006;00:00:00;0;0;NaN;144;30;174;0.03;50.715;NaN;NaN;NaN;0.89;NaN;NaN;0.83;NaN;NaN;NaN;NaN;NaN;NaN;NaN;341;NaN;NaN;0.05;NaN;1.59;0.16;NaN;NaN;0.79;6;NaN;2;NaN;NaN;NaN;NaN;4.98;NaN;NaN;NaN;4.15035;NaN;0.91;NaN;NaN;13.3;245;6.3;NaN;NaN;NaN;NaN;NaN;NaN
2898;FELTFO;37933;LAE03;Innløpsbekk øst;10.07.2006;00:00:00;0;0;NaN;138;34;172;0.041;64.176;NaN;NaN;NaN;1.01;NaN;NaN;0.99;NaN;NaN;NaN;NaN;NaN;NaN;NaN;387;NaN;NaN;0.17;NaN;1.52;0.17;NaN;NaN;0.93;42;NaN;6;NaN;NaN;NaN;NaN;5.16;NaN;NaN;NaN;4.49265;NaN;0.8;NaN;NaN;13.1;410;16;NaN;NaN;NaN;NaN;NaN;NaN
2898;FELTFO;37933;LAE03;Innløpsbekk øst;06.08.2006;00:00:00;0;0;NaN;192;29;221;0.018;55.062;NaN;NaN;NaN;1.01;NaN;NaN;0.63;NaN;NaN;NaN;NaN;NaN;NaN;NaN;388;NaN;NaN;0.02;NaN;1.85;0.18;NaN;NaN;0.73;6;NaN;1;NaN;NaN;NaN;NaN;4.75;NaN;NaN;NaN;3.16625;NaN;1.18;NaN;NaN;16.2;300;5;NaN;NaN;NaN;NaN;NaN;NaN
2898;FELTFO;37933;LAE03;Innløpsbekk øst;21.08.2006;00:00:00;0;0;NaN;234;9;243;< 0,01;60.868;NaN;NaN;NaN;0.95;NaN;NaN;0.5;NaN;NaN;NaN;NaN;NaN;NaN;NaN;450;NaN;NaN;< 0,02;NaN;2.01;0.16;NaN;NaN;0.68;4;NaN;< 1;NaN;NaN;NaN;NaN;4.59;NaN;NaN;NaN;3.14485;NaN;0.75;NaN;NaN;20.5;265;5;NaN;NaN;NaN;NaN;NaN;NaN
2898;FELTFO;37933;LAE03;Innløpsbekk øst;23.08.2006;00:00:00;0;0;NaN;199;29;228;0.029;61.981;NaN;NaN;NaN;0.96;NaN;NaN;0.56;NaN;NaN;NaN;NaN;NaN;NaN;NaN;452;NaN;NaN;< 0,02;NaN;1.88;0.18;NaN;NaN;0.7;11;NaN;< 1;NaN;NaN;NaN;NaN;4.91;NaN;NaN;NaN;3.33739;NaN;0.76;NaN;NaN;19.6;265;4;NaN;NaN;NaN;NaN;NaN;NaN
2898;FELTFO;37933;LAE03;Innløpsbekk øst;04.09.2006;00:00:00;0;0;NaN;197;90;287;< 0,01;49.801;NaN;NaN;NaN;0.74;NaN;NaN;0.38;NaN;NaN;NaN;NaN;NaN;NaN;NaN;233;NaN;NaN;0.12;NaN;2.37;0.16;NaN;NaN;0.46;18;NaN;8;NaN;NaN;NaN;NaN;4.56;NaN;NaN;NaN;2.35329;NaN;0.58;NaN;NaN;21.2;415;12;NaN;NaN;NaN;NaN;NaN;NaN
2898;FELTFO;37933;LAE03;Innløpsbekk øst;08.09.2006;00:00:00;0;0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0.0029;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;< 0,06;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
2898;FELTFO;37933;LAE03;Innløpsbekk øst;18.09.2006;00:00:00;0;0;NaN;NaN;NaN;NaN;0.02;55.688;NaN;NaN;NaN;0.86;NaN;NaN;0.62;NaN;NaN;NaN;NaN;NaN;NaN;NaN;449;NaN;NaN;0.04;NaN;1.63;0.15;NaN;NaN;0.73;4;NaN;< 1;NaN;NaN;NaN;NaN;4.72;NaN;NaN;NaN;5.15585;NaN;0.71;NaN;NaN;15.7;280;5;NaN;NaN;NaN;NaN;NaN;NaN
2898;FELTFO;37933;LAE03;Innløpsbekk øst;02.10.2006;00:00:00;0;0;NaN;226;22;248;< 0,01;59.17;NaN;NaN;NaN;1.03;NaN;NaN;0.92;NaN;NaN;NaN;NaN;NaN;NaN;NaN;510;NaN;NaN;0.11;NaN;2.21;0.2;NaN;NaN;0.76;6;NaN;< 1;NaN;NaN;NaN;NaN;4.51;NaN;NaN;NaN;4.42847;NaN;0.89;NaN;NaN;20.2;340;8;NaN;NaN;NaN;NaN;NaN;NaN
2898;FELTFO;37933;LAE03;Innløpsbekk øst;12.10.2006;00:00:00;0;0;NaN;174;28;202;< 0,01;46.422;NaN;NaN;NaN;0.83;NaN;NaN;0.62;NaN;NaN;NaN;NaN;NaN;NaN;NaN;415;NaN;NaN;0.04;NaN;1.91;0.16;NaN;NaN;0.7;2;NaN;< 1;< 6E-05;NaN;3.7;NaN;4.57;NaN;NaN;NaN;4.3001;NaN;1.06;NaN;NaN;16.4;240;3;NaN;NaN;NaN;NaN;NaN;NaN
2898;FELTFO;37933;LAE03;Innløpsbekk øst;29.10.2006;00:00:00;0;0;NaN;144;46;190;0.011;43.67;NaN;NaN;NaN;0.76;NaN;NaN;0.47;NaN;NaN;NaN;NaN;NaN;NaN;NaN;293;NaN;NaN;< 0,02;NaN;1.72;0.15;NaN;NaN;0.66;2;NaN;< 1;NaN;NaN;NaN;NaN;4.6;NaN;NaN;NaN;4.44986;NaN;1.08;NaN;NaN;14.1;250;3;NaN;NaN;NaN;NaN;NaN;NaN
2898;FELTFO;37933;LAE03;Innløpsbekk øst;12.11.2006;00:00:00;0;0;NaN;145;19;164;0.012;37.559;NaN;NaN;NaN;0.75;NaN;NaN;0.41;NaN;NaN;NaN;NaN;NaN;NaN;NaN;295;NaN;NaN;< 0,02;NaN;1.64;0.13;NaN;NaN;0.64;9;NaN;< 1;NaN;NaN;NaN;NaN;4.68;NaN;NaN;NaN;4.9633;NaN;1.31;NaN;NaN;12.6;210;2;NaN;NaN;NaN;NaN;NaN;NaN
2898;FELTFO;37933;LAE03;Innløpsbekk øst;26.11.2006;00:00:00;0;0;NaN;96;3;99;< 0,01;13.548;NaN;NaN;NaN;0.45;NaN;NaN;0.44;NaN;NaN;NaN;NaN;NaN;NaN;NaN;131;NaN;NaN;0.03;NaN;1.58;0.09;NaN;NaN;0.44;< 2;NaN;< 1;NaN;NaN;NaN;NaN;4.59;NaN;NaN;NaN;2.35329;NaN;1.14;NaN;NaN;8.9;170;6;NaN;NaN;NaN;NaN;NaN;NaN
2898;FELTFO;37933;LAE03;Innløpsbekk øst;10.12.2006;00:00:00;0;0;NaN;40;28;68;< 0,01;19.667;NaN;NaN;NaN;0.54;NaN;NaN;0.58;NaN;NaN;NaN;NaN;NaN;NaN;NaN;197;NaN;NaN;< 0,02;NaN;1.6;0.12;NaN;NaN;0.57;< 2;NaN;< 1;NaN;NaN;NaN;NaN;4.64;NaN;NaN;NaN;3.23043;NaN;1.25;NaN;NaN;8.9;170;2;NaN;NaN;NaN;NaN;NaN;NaN
2898;FELTFO;37933;LAE03;Innløpsbekk øst;23.12.2006;00:00:00;0;0;NaN;116;28;144;0.014;29.015;NaN;NaN;NaN;0.67;NaN;NaN;0.52;NaN;NaN;NaN;NaN;NaN;NaN;NaN;248;NaN;NaN;0.02;NaN;1.47;0.14;NaN;NaN;0.65;4;NaN;< 1;NaN;NaN;NaN;NaN;4.75;NaN;NaN;NaN;4.68519;NaN;1.44;NaN;NaN;8.7;146;3;NaN;NaN;NaN;NaN;NaN;NaN
2898;FELTFO;37933;LAE03;Innløpsbekk øst;07.01.2007;00:00:00;0;0;NaN;125;25;150;0.015;31.032;NaN;NaN;NaN;0.71;NaN;NaN;0.56;NaN;NaN;NaN;8.8;NaN;NaN;NaN;249;NaN;NaN;0.05;NaN;1.52;0.15;NaN;NaN;0.72;7;NaN;9;NaN;NaN;NaN;NaN;4.75;NaN;NaN;NaN;5.07027;NaN;1.58;NaN;NaN;9.7;185;2;NaN;NaN;NaN;NaN;NaN;NaN
2898;FELTFO;37933;LAE03;Innløpsbekk øst;22.01.2007;00:00:00;0;0;NaN;130;30;160;0.019;33.045;NaN;NaN;NaN;0.66;NaN;NaN;0.5;NaN;NaN;NaN;9.6;NaN;NaN;NaN;283;NaN;NaN;0.05;NaN;1.48;0.14;NaN;NaN;0.7;< 2;NaN;10;NaN;NaN;NaN;NaN;4.83;NaN;NaN;NaN;5.15585;NaN;1.36;NaN;NaN;9.6;195;3;NaN;NaN;NaN;NaN;NaN;NaN
2898;FELTFO;37933;LAE03;Innløpsbekk øst;05.02.2007;00:00:00;0;0;NaN;135;29;164;0.023;36.153;NaN;NaN;NaN;0.7;NaN;NaN;0.51;NaN;NaN;NaN;9.5;NaN;NaN;NaN;278;NaN;NaN;0.07;NaN;1.4;0.14;NaN;NaN;0.73;6;NaN;13;NaN;NaN;NaN;NaN;4.91;NaN;NaN;NaN;5.66929;NaN;1.37;NaN;NaN;9.5;200;3;NaN;NaN;NaN;NaN;NaN;NaN
2898;FELTFO;37933;LAE03;Innløpsbekk øst;18.02.2007;00:00:00;0;0;NaN;133;25;158;0.03;40.914;NaN;NaN;NaN;0.78;NaN;NaN;0.51;NaN;NaN;NaN;9.1;NaN;NaN;NaN;310;NaN;NaN;0.08;NaN;1.36;0.14;NaN;NaN;0.75;12;NaN;18;NaN;NaN;NaN;NaN;5;NaN;NaN;NaN;6.09716;NaN;1.37;NaN;NaN;9.6;205;3;NaN;NaN;NaN;NaN;NaN;NaN
2898;FELTFO;37933;LAE03;Innløpsbekk øst;05.03.2007;00:00:00;0;0;NaN;141;7;148;0.047;69.852;NaN;NaN;NaN;1.39;NaN;NaN;0.5;NaN;NaN;NaN;9.9;NaN;NaN;NaN;230;NaN;NaN;0.15;NaN;1.29;0.16;NaN;NaN;0.68;26;NaN;63;NaN;NaN;NaN;NaN;5.55;NaN;NaN;NaN;4.15035;NaN;1.32;NaN;NaN;10;275;3;NaN;NaN;NaN;NaN;NaN;NaN
2898;FELTFO;37933;LAE03;Innløpsbekk øst;19.03.2007;00:00:00;0;0;NaN;164;15;179;0.018;24.245;NaN;NaN;NaN;0.74;NaN;NaN;1.14;NaN;NaN;NaN;10.9;NaN;NaN;NaN;295;NaN;NaN;0.13;NaN;1.55;0.16;NaN;NaN;0.76;11;NaN;10;NaN;NaN;NaN;NaN;4.84;NaN;NaN;NaN;5.79765;NaN;1.41;NaN;NaN;10.5;205;3;NaN;NaN;NaN;NaN;NaN;NaN
2898;FELTFO;37933;LAE03;Innløpsbekk øst;02.04.2007;00:00:00;0;0;NaN;134;16;150;< 0,01;33.063;NaN;NaN;NaN;0.6;NaN;NaN;0.4;NaN;NaN;NaN;10.1;NaN;NaN;NaN;222;NaN;NaN;0.12;NaN;1.56;0.13;NaN;NaN;0.65;6;NaN;5;NaN;NaN;NaN;NaN;4.7;NaN;NaN;NaN;4.38568;NaN;1.31;NaN;NaN;10.3;175;4;NaN;NaN;NaN;NaN;NaN;NaN
2898;FELTFO;37933;LAE03;Innløpsbekk øst;17.04.2007;00:00:00;0;0;NaN;99;10;109;0.01;24.758;NaN;NaN;NaN;0.41;NaN;NaN;0.26;NaN;NaN;NaN;8;NaN;NaN;NaN;126;NaN;NaN;0.1;NaN;1.28;0.09;NaN;NaN;0.49;7;NaN;< 1;NaN;NaN;NaN;NaN;4.75;NaN;NaN;NaN;2.56723;NaN;0.94;NaN;NaN;8.3;175;4;NaN;NaN;NaN;NaN;NaN;NaN
2898;FELTFO;37933;LAE03;Innløpsbekk øst;30.04.2007;00:00:00;0;0;NaN;102;19;121;0.014;27.935;NaN;NaN;NaN;0.4;NaN;NaN;0.23;NaN;NaN;NaN;8;NaN;NaN;NaN;180;NaN;NaN;0.08;NaN;1.11;0.08;NaN;NaN;0.49;< 2;NaN;< 1;NaN;NaN;NaN;NaN;4.84;NaN;NaN;NaN;2.37468;NaN;0.74;NaN;NaN;8.3;200;4;NaN;NaN;NaN;NaN;NaN;NaN
2898;FELTFO;37933;LAE03;Innløpsbekk øst;13.05.2007;00:00:00;0;0;NaN;128;23;151;0.02;38.649;NaN;NaN;NaN;0.57;NaN;NaN;0.36;NaN;NaN;NaN;9.8;NaN;NaN;NaN;228;NaN;NaN;0.05;NaN;1.26;0.11;NaN;NaN;0.62;5;NaN;< 1;NaN;NaN;NaN;NaN;4.87;NaN;NaN;NaN;3.25182;NaN;0.81;NaN;NaN;10.1;225;3;NaN;NaN;NaN;NaN;NaN;NaN
2898;FELTFO;37933;LAE03;Innløpsbekk øst;27.05.2007;00:00:00;0;0;NaN;138;26;164;0.022;47.38;NaN;NaN;NaN;0.68;NaN;NaN;0.39;NaN;NaN;NaN;10.5;NaN;NaN;NaN;261;NaN;NaN;0.04;NaN;1.2;0.12;NaN;NaN;0.69;15;NaN;6;NaN;NaN;NaN;NaN;4.94;NaN;NaN;NaN;3.6369;NaN;0.77;NaN;NaN;10.9;240;4;NaN;NaN;NaN;NaN;NaN;NaN
2898;FELTFO;37933;LAE03;Innløpsbekk øst;11.06.2007;00:00:00;0;0;NaN;151;20;171;0.01;45.521;NaN;NaN;NaN;0.67;NaN;NaN;0.42;NaN;NaN;NaN;11.5;NaN;NaN;NaN;276;NaN;NaN;0.04;NaN;1.42;0.13;NaN;NaN;0.65;5;NaN;12;NaN;NaN;NaN;NaN;4.78;NaN;NaN;NaN;3.57272;NaN;0.73;NaN;NaN;12;245;5;NaN;NaN;NaN;NaN;NaN;NaN
2898;FELTFO;37933;LAE03;Innløpsbekk øst;25.06.2007;00:00:00;0;0;NaN;153;22;175;< 0,01;32.935;NaN;NaN;NaN;0.49;NaN;NaN;0.28;NaN;NaN;NaN;14.6;NaN;NaN;NaN;257;NaN;NaN;< 0,02;NaN;1.66;0.11;NaN;NaN;0.46;3;NaN;< 1;NaN;NaN;NaN;NaN;4.61;NaN;NaN;NaN;2.3105;NaN;0.63;NaN;NaN;15.1;280;7;NaN;NaN;NaN;NaN;NaN;NaN
2898;FELTFO;37933;LAE03;Innløpsbekk øst;09.07.2007;00:00:00;0;0;NaN;145;14;159;NaN;42.252;NaN;NaN;NaN;0.55;NaN;NaN;0.19;NaN;NaN;NaN;14.9;NaN;NaN;NaN;279;NaN;NaN;< 0,02;NaN;1.66;0.11;NaN;NaN;0.48;3;NaN;< 1;NaN;NaN;NaN;NaN;4.55;NaN;NaN;NaN;2.26772;NaN;0.49;NaN;NaN;16.2;260;6;NaN;NaN;NaN;NaN;NaN;NaN
2898;FELTFO;37933;LAE03;Innløpsbekk øst;22.07.2007;00:00:00;0;0;NaN;180;14;194;< 0,01;44.979;NaN;NaN;NaN;0.62;NaN;NaN;0.31;NaN;NaN;NaN;13.1;NaN;NaN;NaN;355;NaN;NaN;< 0,02;NaN;1.56;0.12;NaN;NaN;0.55;5;NaN;1;NaN;NaN;NaN;NaN;4.65;NaN;NaN;NaN;2.86674;NaN;0.55;NaN;NaN;14.9;255;4;NaN;NaN;NaN;NaN;NaN;NaN
2898;FELTFO;37933;LAE03;Innløpsbekk øst;06.08.2007;00:00:00;0;0;NaN;191;24;215;< 0,01;55.806;NaN;NaN;NaN;0.81;NaN;NaN;0.48;NaN;NaN;NaN;15.8;NaN;NaN;NaN;482;NaN;NaN;0.02;NaN;1.5;0.14;NaN;NaN;0.63;< 2;NaN;13;NaN;NaN;NaN;NaN;4.74;NaN;NaN;NaN;4.23592;NaN;0.46;NaN;NaN;14.9;285;9;NaN;NaN;NaN;NaN;NaN;NaN
2898;FELTFO;37933;LAE03;Innløpsbekk øst;19.08.2007;00:00:00;0;0;NaN;157;28;185;< 0,01;43.809;NaN;NaN;NaN;0.66;NaN;NaN;0.34;NaN;NaN;NaN;14.8;NaN;NaN;NaN;370;NaN;NaN;0.02;NaN;1.68;0.13;NaN;NaN;0.54;< 2;NaN;< 1;NaN;NaN;NaN;NaN;4.56;NaN;NaN;NaN;3.27321;NaN;0.68;NaN;NaN;15.6;240;5;NaN;NaN;NaN;NaN;NaN;NaN
2898;FELTFO;37933;LAE03;Innløpsbekk øst;23.08.2007;00:00:00;0;0;NaN;184;46;230;0.032;48.506;NaN;NaN;NaN;0.72;NaN;NaN;0.45;NaN;NaN;NaN;14.7;NaN;NaN;NaN;449;NaN;NaN;0.04;NaN;1.56;0.14;NaN;NaN;0.58;4;NaN;3;NaN;NaN;NaN;NaN;4.79;NaN;NaN;NaN;3.89363;NaN;0.59;NaN;NaN;15.2;285;6;NaN;NaN;NaN;NaN;NaN;NaN
2898;FELTFO;37933;LAE03;Innløpsbekk øst;02.09.2007;00:00:00;0;0;NaN;155;41;196;0.021;50.448;NaN;NaN;NaN;0.78;NaN;NaN;0.56;NaN;NaN;NaN;13;NaN;NaN;NaN;434;NaN;NaN;0.04;NaN;1.33;0.14;NaN;NaN;0.66;4;NaN;23;NaN;NaN;NaN;NaN;4.85;NaN;NaN;NaN;5.62651;NaN;0.59;NaN;NaN;13.1;175;7;NaN;NaN;NaN;NaN;NaN;NaN
2898;FELTFO;37933;LAE03;Innløpsbekk øst;06.09.2007;00:00:00;0;0;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;11.2;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
2898;FELTFO;37933;LAE03;Innløpsbekk øst;16.09.2007;00:00:00;0;0;NaN;167;36;203;0.022;59.586;NaN;NaN;NaN;1.01;NaN;NaN;0.92;NaN;NaN;NaN;13.5;NaN;NaN;NaN;462;NaN;NaN;0.06;NaN;1.63;0.19;NaN;NaN;0.75;< 2;NaN;4;NaN;NaN;NaN;NaN;4.88;NaN;NaN;NaN;4.92052;NaN;0.69;NaN;NaN;14.6;275;5;NaN;NaN;NaN;NaN;NaN;NaN
